"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","TON",1.355509,0.24862,3.000014,1.102215
"HPV","TON",2443.240116,2095.596595,2830.881457,2436.890451
"HepB","TON",210.845806,175.308219,247.256238,210.834796
"Hib","TON",38.910227,28.726765,49.487372,38.927311
"Measles","TON",141.214648,104.133541,176.07857,141.120903
"PCV","TON",20.296353,-33.840593,66.519793,21.538171
"Rota","TON",3.76427,-12.701697,19.786117,3.542388
"Rubella","TON",14.312674,-6.106184,35.563816,13.644124
