"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","TON",0.010546,0,0.07873,0
"HPV","TON",41.160758,35.617717,47.213549,40.926817
"HepB","TON",5.858268,4.365202,7.665823,5.811139
"Hib","TON",0.442842,0.327723,0.555815,0.442311
"Measles","TON",1.858719,1.340755,2.343164,1.855595
"PCV","TON",0.250761,-0.511866,0.902578,0.270411
"Rota","TON",0.048791,-0.181747,0.273616,0.046771
"Rubella","TON",0.210078,-0.293425,0.689385,0.210098
