"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","SLB",2.429663,1.500967,3.704864,2.296819
"HPV","SLB",289.383785,122.691933,617.762815,244.01071
"HepB","SLB",171.013392,138.643028,206.036664,170.887118
"Hib","SLB",107.495496,79.816653,138.278955,107.487676
"Measles","SLB",351.986574,278.012741,414.673635,354.242766
"PCV","SLB",71.704978,33.250512,113.955348,71.75262
"Rota","SLB",26.05287,-2.126368,54.230815,23.874008
"Rubella","SLB",28.270419,-0.176056,66.857735,23.332355
"Typhoid","SLB",57.791069,5.164524,184.293837,46.742581
